System failure,600.10113
System restart,615.977333
Recovery,615.990475,4330.14752
Benchmark,615.990504,5272.180255
System failure,5272.180255
343,21947
344,22337
345,22197
346,22065
347,21890
348,22091
349,22190
350,22240
351,22220
352,22464
353,22184
354,22316
355,22190
356,21799
357,22199
358,22464
359,22155
360,22465
361,21951
362,22175
363,22311
364,22192
365,22079
366,22419
367,21916
368,22057
369,22325
370,22151
371,22255
372,22128
373,22246
374,22467
375,22398
376,22055
377,22215
378,22315
379,22215
380,22075
381,19105
382,22205
383,22268
384,22142
385,21859
386,22138
387,22111
388,22176
389,22171
390,22262
391,22173
392,22092
393,22271
394,22386
395,22806
396,22473
397,22066
398,22186
399,22452
400,22173
401,22121
402,21952
403,22167
404,22438
405,22275
406,22301
407,22269
408,22096
409,21821
410,22108
411,22118
412,22234
413,22299
414,21847
415,22288
416,22430
417,21609
418,22303
419,22364
420,22346
421,22128
422,22189
423,21950
424,22395
425,22280
426,22134
427,22473
428,22247
429,22140
430,22435
431,22333
432,22400
433,22073
434,22292
435,22282
436,22092
437,21956
438,22104
439,21883
440,22181
441,22287
442,22052
443,22352
444,22223
445,22362
446,22381
447,22056
448,22203
449,22111
450,22019
451,21886
452,22230
453,22546
454,22443
455,22361
456,21787
457,22274
458,22057
459,22620
460,22272
461,21910
462,22192
463,22362
464,22379
465,22456
466,21761
467,22005
468,22094
469,22401
470,22411
471,22213
472,22139
473,22135
474,22153
475,22328
476,22119
477,22316
478,22078
479,21893
480,22471
481,22098
482,21923
483,22325
484,22307
485,22474
486,22525
487,21969
488,21873
489,22435
490,22274
491,22015
492,22007
493,22118
494,22058
495,22257
496,21962
497,22251
498,18562
499,21755
500,22123
501,22399
502,21945
503,21538
504,22061
505,22531
506,22146
507,22412
508,22381
509,21728
510,22250
511,22206
512,21555
513,12389
514,22470
515,22367
516,22211
517,22256
518,22210
519,22774
520,22798
521,22320
522,22655
523,22207
524,22638
525,22241
526,21823
527,22214
528,21896
529,22444
530,22354
531,22275
532,22369
533,22531
534,21901
535,22245
536,22056
537,21736
538,21789
539,22078
540,22326
541,22412
542,22295
543,22135
544,21997
545,22188
546,22440
547,22049
548,21501
549,21956
550,22622
551,21794
552,22375
553,22353
554,22065
555,22612
556,22425
557,22117
558,22002
559,21945
560,22324
561,22124
562,22471
563,21913
564,22540
565,22248
566,21929
567,21896
568,22416
569,22208
570,21648
571,22228
572,22219
573,22012
574,22028
575,22166
576,22165
577,22269
578,22050
579,22378
580,22191
581,20351
582,21386
583,21517
584,21967
585,22212
586,21807
587,21792
588,21916
589,21611
590,22349
591,22063
592,22309
593,21932
594,22203
595,22353
596,22231
597,22460
598,22536
599,22425
600,1289
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,19743
617,21557
618,21141
619,22110
620,19921
621,22277
622,19734
623,22365
624,19851
625,21490
626,20102
627,22258
628,19570
629,22087
630,19793
631,22621
632,22199
633,19177
634,22584
635,20284
636,22602
637,19683
638,22056
639,19423
640,22609
641,22355
642,20037
643,19305
644,209
645,0
646,42
647,159
648,7353
649,22203
650,22038
651,20915
652,22148
653,22569
654,22066
655,22355
656,22176
657,21975
658,22002
659,22289
660,22161
661,22028
662,21937
663,22452
664,22134
665,22499
666,22538
667,22005
668,22328
669,22191
670,22406
671,22087
672,22100
673,22310
674,22670
675,22451
676,22180
677,21909
678,22341
679,22271
680,22497
681,22366
682,21983
683,20461
684,22184
685,22419
686,22092
687,22394
688,22463
689,22609
690,22440
691,22063
692,21962
693,22619
694,22527
695,21796
696,22451
697,22077
698,22256
699,22436
700,21811
701,22408
702,22423
703,22115
704,22349
705,22334
706,22161
707,22134
708,22190
709,22287
710,22081
711,22087
712,22352
713,22278
714,22092
715,22215
716,22952
717,22377
718,22338
719,22198
720,22164
721,22315
722,22329
723,22243
724,22395
725,22542
726,22267
727,22272
728,22076
729,22253
730,22354
731,22100
732,22353
733,22679
734,22584
735,22216
736,22446
737,21994
738,22136
739,22417
740,22451
741,22459
742,22410
743,19059
744,22400
745,22269
746,21632
747,19046
748,21952
749,22517
750,22421
751,22526
752,22815
753,21975
754,21985
755,22183
756,22532
757,22542
758,22123
759,22107
760,22384
761,22508
762,22335
763,21906
764,22263
765,22300
766,22448
767,21946
768,22415
769,22477
770,22410
771,22083
772,22502
773,22181
774,22391
775,22522
776,22265
777,22581
778,22371
779,21899
780,22378
781,21952
782,22627
783,22541
784,22291
785,22157
786,22190
787,22592
788,22128
789,22511
790,22077
791,22309
792,22253
793,22586
794,22422
795,22121
796,22247
797,21791
798,22830
799,22623
800,22488
801,22430
802,22487
803,22633
804,22131
805,22079
806,21968
807,22270
808,21894
809,22127
810,22660
811,21930
812,22550
813,22107
814,21876
815,22026
816,22677
817,22597
818,22340
819,22390
820,21811
821,22286
822,22215
823,22170
824,22865
825,22392
826,22460
827,22397
828,22246
829,22610
830,21981
831,22258
832,22075
833,22486
834,22167
835,22523
836,22125
837,22436
838,22522
839,22599
840,22364
841,22527
842,22160
843,22323
844,22435
845,22613
846,22371
847,22660
848,22419
849,22234
850,22600
851,22535
852,22150
853,22247
854,22540
855,22525
856,18748
857,22364
858,22266
859,22644
860,22266
861,22460
862,22492
863,22668
864,22259
865,21842
866,22199
867,22645
868,22466
869,21974
870,22342
871,22427
872,22627
873,22851
874,21342
875,17551
876,22057
877,22545
878,22591
879,22384
880,22403
881,22265
882,22083
883,22332
884,21948
885,22495
886,21886
887,22513
888,22026
889,22203
890,21790
891,22314
892,21825
893,22007
894,22211
895,21946
896,21948
897,22017
898,22313
899,22250
900,22245
901,22399
902,22386
903,22453
904,22259
905,22480
906,22193
907,22242
908,22538
909,22272
910,21292
911,22259
912,22381
913,22565
914,22078
915,22135
916,22284
917,22171
918,23033
919,22229
920,22159
921,22411
922,22372
923,21951
924,22218
925,22188
926,22709
927,22566
928,22481
929,22604
930,22464
931,22227
932,22448
933,22085
934,22448
935,22443
936,22781
937,22455
938,22173
939,22421
940,22729
941,22454
942,22125
943,22384
944,22218
945,22688
946,22070
947,22271
948,22526
949,22531
950,22598
951,22334
952,22341
953,22771
954,22267
955,22207
956,22182
957,22058
958,22713
959,22409
960,23034
961,22542
962,22438
963,21950
964,22168
965,21946
966,22195
967,22366
968,22087
969,18687
970,22424
971,22139
972,22533
973,22383
974,22218
975,21968
976,22838
977,22053
978,22299
979,22607
980,22464
981,21990
982,22506
983,22446
984,22331
985,22320
986,22416
987,22271
988,22606
989,22270
990,22531
991,22379
992,22154
993,22429
994,22390
995,22408
996,22498
997,21972
998,22367
999,22297
1000,22191
1001,22430
1002,22030
1003,22803
1004,22201
1005,22123
1006,22004
1007,22609
1008,22436
1009,22473
1010,22207
1011,22104
1012,22253
1013,22417
1014,22511
1015,22523
1016,22536
1017,22398
1018,22134
1019,22519
1020,22177
1021,22423
1022,22711
1023,22191
1024,22200
1025,22292
1026,22495
1027,22279
1028,22332
1029,22588
1030,22183
1031,22477
1032,22185
1033,22461
1034,22328
1035,22380
1036,22328
1037,22293
1038,22152
1039,22406
1040,22298
1041,21976
1042,22273
1043,22324
1044,22277
1045,22631
1046,22501
1047,22467
1048,22502
1049,22356
1050,21948
1051,22202
1052,22239
1053,22260
1054,22427
1055,22385
1056,22453
1057,22373
1058,22461
1059,22340
1060,22306
1061,22238
1062,22389
1063,22470
1064,22278
1065,21939
1066,22098
1067,22395
1068,22545
1069,22485
1070,22500
1071,22064
1072,22104
1073,22515
1074,22257
1075,22396
1076,22238
1077,22590
1078,22219
1079,22166
1080,19649
1081,22380
1082,22358
1083,22427
1084,22429
1085,22033
1086,22348
1087,22352
1088,22174
1089,22205
1090,22439
1091,22278
1092,22044
1093,22278
1094,22212
1095,22408
1096,22400
1097,22152
1098,21907
1099,22334
1100,22146
1101,22079
1102,22004
1103,21925
1104,22109
1105,22466
1106,22322
1107,22197
1108,22314
1109,22385
1110,22361
1111,22774
1112,21918
1113,22320
1114,22145
1115,22197
1116,22477
1117,21297
1118,22243
1119,22222
1120,22250
1121,22554
1122,22103
1123,22172
1124,22559
1125,22001
1126,21963
1127,22251
1128,22257
1129,22119
1130,20648
1131,13511
1132,21255
1133,22351
1134,22415
1135,22593
1136,22454
1137,22722
1138,22534
1139,22383
1140,22522
1141,22610
1142,22743
1143,22499
1144,22331
1145,22220
1146,22729
1147,22942
1148,22072
1149,22172
1150,22396
1151,22076
1152,22124
1153,22136
1154,22442
1155,21217
1156,22250
1157,22086
1158,22361
1159,22239
1160,22300
1161,22418
1162,22443
1163,22182
1164,21858
1165,22297
1166,22177
1167,22284
1168,22145
1169,22312
1170,22249
1171,22404
1172,21897
1173,22323
1174,22190
1175,22330
1176,22538
1177,22071
1178,22241
1179,22277
1180,22376
1181,22042
1182,22092
1183,22634
1184,22127
1185,22800
1186,22491
1187,22426
1188,22140
1189,21955
1190,22264
1191,21514
1192,22556
1193,22267
1194,22463
1195,22373
1196,22248
1197,22121
1198,22124
1199,22279
1200,22326
1201,22108
1202,22070
1203,22189
1204,22003
1205,22434
1206,22267
1207,22365
1208,22450
1209,22401
1210,22222
1211,22266
1212,22029
1213,22503
1214,22522
1215,22041
1216,21959
1217,22575
1218,22435
1219,22471
1220,22154
1221,22318
1222,21895
1223,22071
1224,22300
1225,22260
1226,23287
1227,22359
1228,19974
1229,22163
1230,22211
1231,22136
1232,22476
1233,22237
1234,22265
1235,22490
1236,22466
1237,22460
1238,22330
1239,22205
1240,22213
1241,22503
1242,22068
1243,22158
1244,21925
1245,22131
1246,22499
1247,22760
1248,22095
1249,22129
1250,22568
1251,21949
1252,22108
1253,22227
1254,22048
1255,21830
1256,22141
1257,22205
1258,22752
1259,22598
1260,22157
1261,22207
1262,22570
1263,22024
1264,21940
1265,21743
1266,22444
1267,22434
1268,22159
1269,22294
1270,22499
1271,22026
1272,22273
1273,22198
1274,22749
1275,22481
1276,22230
1277,22184
1278,22397
1279,22013
1280,22468
1281,22549
1282,22170
1283,22143
1284,22399
1285,22347
1286,22271
1287,22157
1288,22918
1289,21907
1290,22202
1291,22096
1292,22011
1293,22627
1294,22262
1295,22098
1296,21964
1297,21859
1298,22594
1299,22131
1300,22312
1301,21947
1302,21649
1303,22255
1304,22352
1305,22082
1306,22658
1307,22237
1308,22249
1309,22104
1310,22304
1311,22738
1312,22167
1313,22203
1314,22062
1315,22211
1316,22034
1317,22370
1318,22377
1319,22426
1320,22174
1321,22093
1322,22311
1323,22146
1324,22104
1325,22776
1326,22394
1327,22644
1328,22576
1329,22324
1330,22569
1331,22156
1332,22310
1333,22298
1334,22274
1335,22600
1336,22015
1337,22000
1338,21477
1339,22615
1340,21894
1341,21969
1342,22779
1343,22407
1344,22075
1345,22329
1346,22393
1347,22365
1348,21871
1349,22479
1350,22042
1351,22492
1352,22408
1353,22357
1354,22145
1355,22501
1356,22095
1357,21954
1358,22050
1359,22397
1360,21769
1361,22380
1362,22657
1363,22539
1364,22007
1365,21681
1366,22241
1367,22257
1368,22770
1369,22385
1370,22557
1371,22436
1372,22176
1373,22395
1374,22055
1375,20167
1376,22013
1377,22578
1378,22264
1379,22383
1380,22087
1381,22549
1382,22550
1383,22478
1384,22357
1385,22200
1386,22499
1387,22246
1388,22290
1389,22157
1390,22601
1391,22020
1392,21857
1393,22194
1394,22348
1395,22209
1396,22152
1397,22048
1398,22449
1399,22386
1400,21997
1401,22272
1402,22049
1403,22609
1404,22175
1405,22460
1406,22308
1407,22426
1408,22103
1409,22285
1410,22456
1411,22429
1412,20882
1413,21973
1414,22197
1415,19914
1416,22386
1417,22027
1418,19683
1419,22442
1420,20029
1421,22343
1422,19985
1423,22441
1424,20538
1425,21422
1426,22509
1427,19957
1428,22062
1429,19808
1430,22768
1431,19656
1432,22590
1433,22115
1434,19500
1435,22319
1436,19719
1437,22181
1438,20115
1439,22560
1440,22134
1441,19838
1442,22340
1443,20305
1444,22522
1445,19708
1446,22278
1447,20195
1448,22190
1449,22266
1450,19931
1451,22352
1452,20035
1453,21978
1454,20053
1455,22319
1456,22724
1457,19840
1458,22122
1459,20191
1460,22084
1461,19937
1462,22555
1463,22415
1464,19892
1465,22096
1466,20149
1467,22251
1468,19616
1469,22142
1470,20814
1471,21272
1472,22277
1473,19731
1474,22588
1475,19814
1476,22392
1477,19988
1478,22135
1479,21917
1480,20019
1481,22447
1482,20159
1483,22299
1484,19993
1485,22290
1486,22077
1487,19760
1488,22221
1489,19765
1490,22165
1491,19886
1492,22301
1493,22473
1494,19872
1495,22310
1496,20196
1497,22278
1498,19771
1499,22217
1500,20971
1501,20806
1502,22021
1503,20151
1504,22306
1505,19944
1506,22158
1507,20462
1508,13912
1509,22366
1510,22414
1511,22157
1512,22411
1513,22304
1514,22322
1515,21813
1516,22186
1517,22657
1518,22779
1519,22229
1520,22029
1521,22480
1522,22532
1523,21791
1524,22136
1525,22631
1526,19302
1527,22177
1528,22272
1529,22227
1530,22012
1531,22800
1532,22558
1533,22098
1534,22024
1535,22229
1536,22474
1537,22426
1538,22259
1539,22419
1540,22031
1541,22257
1542,22156
1543,22548
1544,22476
1545,22252
1546,22206
1547,22343
1548,22685
1549,22490
1550,22196
1551,22350
1552,22450
1553,22261
1554,22114
1555,22314
1556,22714
1557,22362
1558,22144
1559,22205
1560,22589
1561,22325
1562,22088
1563,21223
1564,22346
1565,22047
1566,21933
1567,22082
1568,22153
1569,22251
1570,22173
1571,22367
1572,22701
1573,22183
1574,22287
1575,22272
1576,22425
1577,22011
1578,22495
1579,22046
1580,22502
1581,22064
1582,22329
1583,22131
1584,22327
1585,22689
1586,22332
1587,21956
1588,22235
1589,22238
1590,22618
1591,22404
1592,22446
1593,22298
1594,22688
1595,22498
1596,22241
1597,22139
1598,22589
1599,21972
1600,22454
1601,22062
1602,22552
1603,22293
1604,22403
1605,22256
1606,22588
1607,22618
1608,22255
1609,22374
1610,22404
1611,22381
1612,22434
1613,22323
1614,22222
1615,22359
1616,22059
1617,22056
1618,22076
1619,22331
1620,22067
1621,22422
1622,21964
1623,22608
1624,22236
1625,22345
1626,22178
1627,22306
1628,22377
1629,22388
1630,22519
1631,22044
1632,22149
1633,22256
1634,22294
1635,21346
1636,22156
1637,22507
1638,22144
1639,22042
1640,22364
1641,22205
1642,19308
1643,5918
1644,20351
1645,22588
1646,22457
1647,22392
1648,22596
1649,22921
1650,22340
1651,22308
1652,22358
1653,22729
1654,22546
1655,22131
1656,22345
1657,22597
1658,22300
1659,22382
1660,22716
1661,22621
1662,22248
1663,22711
1664,22307
1665,22485
1666,22598
1667,21960
1668,22344
1669,22173
1670,22203
1671,22426
1672,19981
1673,22387
1674,22293
1675,22002
1676,22185
1677,21861
1678,21971
1679,21830
1680,22431
1681,22160
1682,22369
1683,22592
1684,22469
1685,22481
1686,22142
1687,21967
1688,22088
1689,22684
1690,22281
1691,22546
1692,22394
1693,22268
1694,22658
1695,23107
1696,22408
1697,22470
1698,22465
1699,22536
1700,22760
1701,22105
1702,22328
1703,22935
1704,22452
1705,22084
1706,22882
1707,22250
1708,21766
1709,22157
1710,22236
1711,22335
1712,22189
1713,22580
1714,21820
1715,21851
1716,22283
1717,22137
1718,22584
1719,22294
1720,22180
1721,22322
1722,22729
1723,22697
1724,22774
1725,22131
1726,22233
1727,22416
1728,22216
1729,22282
1730,22469
1731,22546
1732,22014
1733,22323
1734,22095
1735,22399
1736,21815
1737,22053
1738,22495
1739,21811
1740,22283
1741,22136
1742,22574
1743,22365
1744,20982
1745,22523
1746,22417
1747,20089
1748,21984
1749,22383
1750,19727
1751,22557
1752,19720
1753,22316
1754,19936
1755,22212
1756,19579
1757,22330
1758,22344
1759,19799
1760,22093
1761,20232
1762,22327
1763,20095
1764,22612
1765,20612
1766,21348
1767,22011
1768,20129
1769,22094
1770,20138
1771,22092
1772,19884
1773,22151
1774,21065
1775,21090
1776,22642
1777,19913
1778,22381
1779,19743
1780,22679
1781,19710
1782,22333
1783,20769
1784,21216
1785,22168
1786,19819
1787,22279
1788,19791
1789,22148
1790,19303
1791,23220
1792,22259
1793,20128
1794,22001
1795,20073
1796,22091
1797,20141
1798,22487
1799,19801
1800,22307
1801,22101
1802,19731
1803,21877
1804,19899
1805,21954
1806,19743
1807,22008
1808,20114
1809,22066
1810,21276
1811,19108
1812,21377
1813,19425
1814,21986
1815,19488
1816,21914
1817,19005
1818,21825
1819,21715
1820,19371
1821,21841
1822,19338
1823,21855
1824,19706
1825,22389
1826,21811
1827,19525
1828,22754
1829,20193
1830,22153
1831,20124
1832,22258
1833,10340
1834,16247
1835,22256
1836,22330
1837,22148
1838,21976
1839,21902
1840,22076
1841,21813
1842,22105
1843,22524
1844,22466
1845,22302
1846,21766
1847,22206
1848,22097
1849,22238
1850,22093
1851,22132
1852,23122
1853,22055
1854,21948
1855,22499
1856,19905
1857,17676
1858,22244
1859,22157
1860,22119
1861,22190
1862,21996
1863,22399
1864,22481
1865,22129
1866,22288
1867,22386
1868,21954
1869,21950
1870,22441
1871,22481
1872,22321
1873,21895
1874,22521
1875,22199
1876,21796
1877,22335
1878,22556
1879,22314
1880,21983
1881,21938
1882,22518
1883,22417
1884,22320
1885,22276
1886,22508
1887,22028
1888,22126
1889,22434
1890,22292
1891,22310
1892,22183
1893,20999
1894,22242
1895,22474
1896,19923
1897,22625
1898,20950
1899,20734
1900,22158
1901,19738
1902,22166
1903,19573
1904,21895
1905,20161
1906,22443
1907,22303
1908,19704
1909,22044
1910,19696
1911,22513
1912,19678
1913,21971
1914,19768
1915,21999
1916,22040
1917,19830
1918,22266
1919,19985
1920,21961
1921,19690
1922,22392
1923,19840
1924,21664
1925,21832
1926,19674
1927,22008
1928,19878
1929,21899
1930,19467
1931,22151
1932,20076
1933,21315
1934,22026
1935,19234
1936,22163
1937,20160
1938,22514
1939,19694
1940,22454
1941,21760
1942,20204
1943,22125
1944,19588
1945,22538
1946,19741
1947,22182
1948,19712
1949,22184
1950,21865
1951,19726
1952,22213
1953,19480
1954,21948
1955,19600
1956,22447
1957,19810
1958,22100
1959,21905
1960,19907
1961,22161
1962,20108
1963,22215
1964,20122
1965,21814
1966,19661
1967,21806
1968,21936
1969,19734
1970,22317
1971,20139
1972,22299
1973,20194
1974,22111
1975,20055
1976,21893
1977,22072
1978,19743
1979,22180
1980,19433
1981,22219
1982,19562
1983,22063
1984,19553
1985,22256
1986,21876
1987,11695
1988,22180
1989,21711
1990,22664
1991,22192
1992,22252
1993,22405
1994,22108
1995,21872
1996,22640
1997,22254
1998,22421
1999,21701
2000,22057
2001,22087
2002,22785
2003,22418
2004,22531
2005,19110
2006,22439
2007,22325
2008,22032
2009,21813
2010,22156
2011,21791
2012,22377
2013,21919
2014,22210
2015,21813
2016,22087
2017,22324
2018,22462
2019,22247
2020,22457
2021,22395
2022,22274
2023,22039
2024,22101
2025,22228
2026,22209
2027,22352
2028,22065
2029,22419
2030,22361
2031,21893
2032,22225
2033,22430
2034,22351
2035,22153
2036,22113
2037,22194
2038,22664
2039,22222
2040,22435
2041,21874
2042,21932
2043,22204
2044,22255
2045,22114
2046,22321
2047,22162
2048,22185
2049,21894
2050,21789
2051,22126
2052,22238
2053,22050
2054,22152
2055,22146
2056,22049
2057,22167
2058,21810
2059,22566
2060,22019
2061,22247
2062,22163
2063,22607
2064,22505
2065,21849
2066,22157
2067,22079
2068,22055
2069,21825
2070,22006
2071,22602
2072,22793
2073,22162
2074,22333
2075,22268
2076,22149
2077,21527
2078,22273
2079,22498
2080,22204
2081,21863
2082,21887
2083,22333
2084,22421
2085,21916
2086,22131
2087,22090
2088,22465
2089,22344
2090,21994
2091,22390
2092,22965
2093,21909
2094,22136
2095,22346
2096,22585
2097,21762
2098,22164
2099,22073
2100,22538
2101,22434
2102,22198
2103,22481
2104,22434
2105,22397
2106,21850
2107,22302
2108,22190
2109,22258
2110,22359
2111,22212
2112,21922
2113,21285
2114,22405
2115,22356
2116,22062
2117,22417
2118,22187
2119,22081
2120,22362
2121,22114
2122,22304
2123,22599
2124,22181
2125,22259
2126,22067
2127,22181
2128,21756
2129,21733
2130,22192
2131,21877
2132,22059
2133,21754
2134,22214
2135,21551
2136,21854
2137,22047
2138,22248
2139,21977
2140,22088
2141,22183
2142,22741
2143,22163
2144,22347
2145,22067
2146,22247
2147,21911
2148,22427
2149,19905
2150,22501
2151,22500
2152,22598
2153,22488
2154,22536
2155,21995
2156,22233
2157,22271
2158,22320
2159,22206
2160,22479
2161,22436
2162,22102
2163,22204
2164,22267
2165,22829
2166,22398
2167,21992
2168,22463
2169,22022
2170,22045
2171,22098
2172,22244
2173,22365
2174,21779
2175,21877
2176,22293
2177,22077
2178,21968
2179,22333
2180,22180
2181,22099
2182,22201
2183,22415
2184,21827
2185,21813
2186,22442
2187,22441
2188,19900
2189,22012
2190,19449
2191,21979
2192,20104
2193,22166
2194,22299
2195,19752
2196,22255
2197,19584
2198,22249
2199,20109
2200,22152
2201,19897
2202,21949
2203,22450
2204,19653
2205,22025
2206,20125
2207,22191
2208,19738
2209,22568
2210,20362
2211,21705
2212,22047
2213,19880
2214,22118
2215,19792
2216,22166
2217,19928
2218,22531
2219,20069
2220,22248
2221,22494
2222,19653
2223,22298
2224,20002
2225,22329
2226,19742
2227,22117
2228,20052
2229,22313
2230,22444
2231,19707
2232,22256
2233,19778
2234,22296
2235,19414
2236,22435
2237,20609
2238,21453
2239,21891
2240,19932
2241,22127
2242,19727
2243,22079
2244,19978
2245,22449
2246,20728
2247,20908
2248,22195
2249,19958
2250,21949
2251,19568
2252,22379
2253,19638
2254,22229
2255,21326
2256,20957
2257,22504
2258,19824
2259,22304
2260,19675
2261,21996
2262,19651
2263,22642
2264,22112
2265,19831
2266,22537
2267,19879
2268,22437
2269,20088
2270,22240
2271,19718
2272,22391
2273,20819
2274,20845
2275,22594
2276,19596
2277,21909
2278,11808
2279,22619
2280,22278
2281,22008
2282,22636
2283,22410
2284,22316
2285,22182
2286,22208
2287,22377
2288,22007
2289,22190
2290,22305
2291,21903
2292,22261
2293,22370
2294,22104
2295,22053
2296,19894
2297,21122
2298,22277
2299,22175
2300,22156
2301,22296
2302,22395
2303,22051
2304,22093
2305,22342
2306,22159
2307,22031
2308,22067
2309,22291
2310,22209
2311,22286
2312,22315
2313,22098
2314,22323
2315,22463
2316,22358
2317,22186
2318,21965
2319,22168
2320,22271
2321,22148
2322,22411
2323,22111
2324,22119
2325,22376
2326,22162
2327,22223
2328,22403
2329,21911
2330,22390
2331,22465
2332,22106
2333,20909
2334,22218
2335,22694
2336,19782
2337,21885
2338,19578
2339,22249
2340,21128
2341,21020
2342,21857
2343,19871
2344,22237
2345,20173
2346,22211
2347,20177
2348,22088
2349,21291
2350,20774
2351,22360
2352,19663
2353,22145
2354,19783
2355,22187
2356,19928
2357,22095
2358,20857
2359,21075
2360,22146
2361,19535
2362,22554
2363,19770
2364,22163
2365,19959
2366,22567
2367,22081
2368,19767
2369,22306
2370,19908
2371,22375
2372,19781
2373,22150
2374,19853
2375,22564
2376,19848
2377,22232
2378,22189
2379,19759
2380,21934
2381,19936
2382,22384
2383,19531
2384,22087
2385,22229
2386,19684
2387,22300
2388,19881
2389,21861
2390,19695
2391,22189
2392,20291
2393,22168
2394,22273
2395,19396
2396,22461
2397,19746
2398,22058
2399,19522
2400,22451
2401,19860
2402,22023
2403,22354
2404,19747
2405,21830
2406,19944
2407,22765
2408,19841
2409,22159
2410,19730
2411,22221
2412,21893
2413,19707
2414,22192
2415,19791
2416,21966
2417,19855
2418,22253
2419,19733
2420,21971
2421,22231
2422,19980
2423,22148
2424,19835
2425,22127
2426,13417
2427,20297
2428,21883
2429,22623
2430,22255
2431,22477
2432,22316
2433,22151
2434,22266
2435,22155
2436,22176
2437,22047
2438,22239
2439,22011
2440,22115
2441,22288
2442,22399
2443,22282
2444,22339
2445,18932
2446,22295
2447,21873
2448,21984
2449,22233
2450,22048
2451,22624
2452,22125
2453,22289
2454,22444
2455,21962
2456,22204
2457,22502
2458,22026
2459,22276
2460,22506
2461,22094
2462,22162
2463,22483
2464,22119
2465,22078
2466,22099
2467,22284
2468,22202
2469,22193
2470,22279
2471,22248
2472,22251
2473,22182
2474,22013
2475,22146
2476,22486
2477,21837
2478,22054
2479,21964
2480,22397
2481,21310
